tweet1,tweet2,tweet3,tweet4,tweet5,tweet6,tweet7,tweet8,tweet9,tweet10
IF you recently received JampJ Dr. Fauci says:1 dont get an anxiety reaction. Its less than 1 in a million chanc https://t.co/TUMS0gZFHv Ignore: @^@*@1382021200659017730@^@*@California@^@*@South San Francisco,Director of Revenue Jesus Lopez Martinez and MARSCare Aide Carmen received their second doses of the COVID19 vac https://t.co/nIwEgtlE0r Ignore: @^@*@1382021010862522371@^@*@Pennsylvania@^@*@Philadelphia,The Johnson amp Johnson #CovidVaccine has been paused in #SanFrancisco due to blood clot concerns. #California https://t.co/PScsGa2cmA Ignore: @^@*@1382020864426737664@^@*@California@^@*@South San Francisco,To those getting vaccinated Good for yall... thats yalls decision and i respect that. So i ask the same respect. I https://t.co/H3k6R43sQY Ignore: @^@*@1382020802577588225@^@*@Texas@^@*@None,@CHCConnecticut is now a member of the quarter million #COVIDVaccine club. our 250000th vaccinee today! https://t.co/GuIcjUQlsv Ignore: @^@*@1382020519147413504@^@*@Connecticut@^@*@None,Thread As usual a very thorough and easy to understand explanation by @meganranney about the pause on JampJ https://t.co/aBVSpJOV9I Ignore: @^@*@1382020201802256391@^@*@Florida@^@*@Tampa,Double vaxxd up on a Tuesday afternoon hella science. The sun is still out!  2nd dose  #CovidVaccine https://t.co/Cv7k5P52pQ Ignore: @^@*@1382019692244664323@^@*@Illinois@^@*@Chicago,#labrats #JohnsonandJohnson #CovidVaccine @ABC tell me youre a lab rat without telling me youre a lab rat. https://t.co/vqirlsREiY Ignore: @^@*@1382019681582727170@^@*@Florida@^@*@None,Patients on dialysis had lower IgG levels compared w/ controls which may lead to lower vaccine efficacy to the par https://t.co/fK87UwARyt Ignore: @^@*@1382018910841667584@^@*@New Jersey@^@*@None,Are you #pregnant Wondering what to do with #COVID19 #vaccine Wonder no more! #CovidVaccine very safe! Protect yo https://t.co/JNmnYHmvnU Ignore: @^@*@1382018804457291776@^@*@Virginia@^@*@Ashburn
#April13th #TerrificTuesday Good Afternoon Mary Calvi anchoring Alice Gainer  Max @MaryCalviTV @GainerTV https://t.co/A4qYahQNRp Ignore: @^@*@1382018799042461700@^@*@New York@^@*@New York,@RandPaul What classes did you flunk in medical school @RandPaul Please do show us where a  effective vaccin https://t.co/btOdsIVc9R Ignore: @^@*@1382018457730830340@^@*@District of Columbia@^@*@Washington,SECOND. SHOT. In my @DrAmyActon tshirt obviously. #CovidVaccine https://t.co/rjeT7g3wXw Ignore: @^@*@1382018408594673667@^@*@Ohio@^@*@Columbus,Just got my 2nd shot of #Moderna amp feeling so incredibly grateful to all of the brilliant and dedicated scientists https://t.co/WFdreeOJ7I Ignore: @^@*@1382018245293662210@^@*@Virginia@^@*@Arlington,Consider sharing your experience via the link to the formal research survey in the article! This study could be rea https://t.co/73fadFvBLs Ignore: @^@*@1382018211231637504@^@*@California@^@*@South San Francisco,With California teenagers ages 16 years and older eligible to receive the #CovidVaccine beginning April 15 parents https://t.co/6LAxhj3Hyy Ignore: @^@*@1382017952082395136@^@*@California@^@*@None,This guy just said the vaccines are safe and we encourage everyone to get one.#CovidVaccine #FauciOuchie https://t.co/BFMxirHege Ignore: @^@*@1382017710607990786@^@*@South Carolina@^@*@Greenville,Its been 48 hours since getting my 2nd #CovidVaccine ... Yesterday I had a headache and felt a little clammy all o https://t.co/mKuXEGYNjY Ignore: @^@*@1382017598188093459@^@*@Missouri@^@*@Kansas City,Still having fun with headlines. My latest story for  @FiercePharma #FiercePharma #Novovax #CovidVaccine nvax ...https://t.co/uABFs0qLMH Ignore: @^@*@1382017563920633856@^@*@Virginia@^@*@Fairfax,#modernavaccine Just received my second Moderna poke!!Feels SO good to have done this#CovidVaccine Ignore: @^@*@1382016993172156418@^@*@Illinois@^@*@Carbondale
Currently waiting for the #CovidVaccine with @flavbt @eudoxie_nammour I am dying ... Ignore: @^@*@1382016698337869828@^@*@New York@^@*@Manhattan,FDA advises states to pause use of JampJ Covid vaccine after rare bloodclotting issue affects 6 women kills 1 https://t.co/OwzmeNTwof Ignore: @^@*@1382016613306703873@^@*@Hawaii@^@*@Honolulu,6 reported cases of CVT over 6.8 million people. 1 per 1 million. They stop to investigateawesome/comfortingInc https://t.co/G94yLrypYF Ignore: @^@*@1382016502480695306@^@*@New York@^@*@None,poll :  What #CovidVaccine do you think is best to protect against #COVID19 Ignore: @^@*@1382016285903572993@^@*@Tennessee@^@*@None,Biden admin: Were engaged with NASCAR and Country Music TV to reach unvaccinated White people  https://t.co/lP4kLwCe1w Ignore: @^@*@1382015788392050688@^@*@North Dakota@^@*@Fargo,So the #mRNA #covidvaccine is producing walking #variantfactories  https://t.co/c7VQTYata0 Ignore: @^@*@1382015729034129408@^@*@California@^@*@Los Angeles,I am so angry about the @US_FDA today. Theres a local man in my community who is 84 years old and who has been str https://t.co/M3YPqkiUII Ignore: @^@*@1382015415048577026@^@*@New York@^@*@None,Lets get vaccinated! #vaccination #CovidVaccine https://t.co/YRPsrzxgYe Ignore: @^@*@1382015258647265287@^@*@Georgia@^@*@Atlanta,Dr. Fauci: Were ruled by the science not by any other considerations. So the decision was thoroughly made by FDA https://t.co/tXRR71aeHB Ignore: @^@*@1382015252947070976@^@*@District of Columbia@^@*@Washington,Under the SAVE LIVES Act we now provide the COVID19 vaccine to all Veterans  enrolled in VA health care or not https://t.co/hrHPZ0HdYG Ignore: @^@*@1382015240527884294@^@*@Pennsylvania@^@*@Pittsburgh
Got my first Moderna shot today! #CovidVaccine #GetVaccinated Ignore: @^@*@1382015195871113222@^@*@New Jersey@^@*@None,Dr. Fauci praises FDA and says he doesnt believe they pulled the trigger too quickly. Adds that is why its b https://t.co/J1gjX72fZx Ignore: @^@*@1382015092980613120@^@*@District of Columbia@^@*@Washington,Dr Fauchi on the JampJ vaccine. Less than 1 in a million cases and they happen within first two weeks of getting the https://t.co/563c3dAV0l Ignore: @^@*@1382015087796424709@^@*@Georgia@^@*@Augusta,This is disgusting! I wonder if they did this for the white employees! Something is strange about them trying to br https://t.co/5ZpLvGvNZM Ignore: @^@*@1382014823374946305@^@*@Florida@^@*@None,@SpecNews1CLT has a live blog post with the latest #JohnsonandJohnson updates on our website. Click the link belo https://t.co/YsgWHGkflf Ignore: @^@*@1382014745377640450@^@*@North Carolina@^@*@Charlotte,Just received my first dose of the Moderna Vaccine! Feeling good grateful and blessed. Make your appointments and https://t.co/iwSt6i64CL Ignore: @^@*@1382014583733428226@^@*@New York@^@*@Buffalo,Dr. Fauci: This is a really rare event...there have been 6 out of the 6.85 million doses which is less than 1 in https://t.co/EsfH3eRNWB Ignore: @^@*@1382014410617712642@^@*@District of Columbia@^@*@Washington,So apparently Im a Trump supporter because I didnt get vaccinated yet  The shit that comes out of peoples m https://t.co/Y4JTBJ5Tso Ignore: @^@*@1382014237736861701@^@*@Florida@^@*@Fort Lauderdale,@unccharlotte joins the list of schools no longer offering the #JohnsonAndJohnsonVaccine @SpecNews1CLT #cltnews https://t.co/MjqLo4fvwZ Ignore: @^@*@1382013575288487938@^@*@North Carolina@^@*@Charlotte,Dose #1So grateful to receive the #Pfizer vaccination this morning. It was a more emotional experience than I anti https://t.co/vZDXuEcYMf Ignore: @^@*@1382013066523590658@^@*@Illinois@^@*@Chicago
Jeff Zients on JampJ pause: This announcement will not have a significant impact on our vaccination program. https://t.co/xXbwbKaCO7 Ignore: @^@*@1382012935854305286@^@*@District of Columbia@^@*@Washington,THIS JUST IN:@SF_DPH will pause the use of the @JNJNews #CovidVaccine.https://t.co/m67TkYfb74 https://t.co/LncmOeDFGP Ignore: @^@*@1382012701132550147@^@*@California@^@*@None,Wear it correctly make sure you protect yourself and others around you. #CovidVaccine https://t.co/38cDQZXD7N Ignore: @^@*@1382012350748889091@^@*@Nebraska@^@*@None,Yes its guaranteed that within 18 months deaths from #CovidVaccine will surpass deaths from #COVID19 itself.I https://t.co/jAs2cH0Xsi Ignore: @^@*@1382012286630563850@^@*@New Jersey@^@*@None,Second dose done. #CovidVaccine https://t.co/OvPEqQD9vJ Ignore: @^@*@1382012078349807621@^@*@Nebraska@^@*@Omaha,Statement from @ncdhhs regarding the #JohnsonandJohnson vaccine. @SpecNews1CLT #covid19 #covidvaccine #ncnews https://t.co/zly2L0PaNg Ignore: @^@*@1382011579189854212@^@*@North Carolina@^@*@Charlotte,Florida pausing the distribution of the Johnson amp Johnson vaccine as per CDC recommendation. #covidvaccine Ignore: @^@*@1382011385459134467@^@*@Florida@^@*@Miami,This is so shortsighted. COVID doesnt care if you have papers.  None of us are protected until we are all protect https://t.co/FTdbkKW6Y0 Ignore: @^@*@1382011312243408897@^@*@District of Columbia@^@*@Washington,#JaVax center was incredibly efficient today. in and out in 25 minutes including the 15min required postshot wait https://t.co/o0I0CF58zk Ignore: @^@*@1382011131745742848@^@*@None@^@*@None,Some folks here and irl:Im not getting a vaccine I dont know whats in it...It causes blood clots for ever https://t.co/DEHmX3vRt8 Ignore: @^@*@1382011107523579904@^@*@New York@^@*@New York
Got my first vaccine shot yesterday.  I feel fine so to all you anti vaccinators go F yourself. #CovidVaccine Ignore: @^@*@1382010753297829893@^@*@New Jersey@^@*@None,I GOT MY FIRST VACCINE. I GOT MY FIRST VACCINE. I GOT MY FIRST VACCINE. I GOT MY FIRST VACCINE. I GOT MY FIRST VACC https://t.co/lB0VCk34lm Ignore: @^@*@1382010632363511810@^@*@Colorado@^@*@None,Im halfway there #CovidVaccine #firstdose #Moderna https://t.co/HzfFracyxu Ignore: @^@*@1382010357556805632@^@*@Oregon@^@*@Portland,2 hours since my 2nd  vaccine shot  .. I am still alive. #CovidVaccine Ignore: @^@*@1382010286220181506@^@*@Illinois@^@*@None,Wow my appointment for the Johnson Vaccine was tomorrow! #CovidVaccine Ignore: @^@*@1382009934171152389@^@*@California@^@*@Los Angeles,Ocean Eyes  Hawaiian Vibes  https://t.co/8APAdcf9jh via @YouTube #tuesdayvibe #tuesdaymotivations #Oceans https://t.co/DzQjqm9H4a Ignore: @^@*@1382009412198543362@^@*@Hawaii@^@*@None,Vaccine update: @AtriumHealth has paused use of the #JohnsonandJohnson vaccine. Statement from Atrium below  https://t.co/VRjzcWY18N Ignore: @^@*@1382009335325278209@^@*@North Carolina@^@*@Charlotte,Three of my closest friends #fightingcancer. How can we have #CovidVaccine and not a #cancercure Ignore: @^@*@1382009330816323584@^@*@Washington@^@*@Olympia,@pfizer got my second shot and I happy to report all I have had is a sore arm and a slight headache. Feeling good a https://t.co/IUBex0Qljw Ignore: @^@*@1382009232128569346@^@*@Arizona@^@*@Gilbert,Why did I get the #CovidVaccine  Im chose to love myself amp others so I got the vaccine  #selflove https://t.co/EYw9ykYKTX Ignore: @^@*@1382009135458312197@^@*@Ohio@^@*@None
This did not age well  #CovidVaccine https://t.co/uzx3L708Uy Ignore: @^@*@1382009135156264963@^@*@California@^@*@Barstow,Number of Pregnant Women suffering Miscarriage after having Covid Vaccine increases by 483 in just 7 weeks  Daily https://t.co/A9PpHva2Cl Ignore: @^@*@1382008986593992705@^@*@California@^@*@Venice,@ian484848 I have had both doses and the only reaction I had was little headache and tired for next day after vacci https://t.co/Ak4vlEgki4 Ignore: @^@*@1382008925713805313@^@*@North Carolina@^@*@None,Im guessing NOT ONE SINGLE person DEFENDING #JohnsonandJohnson #CovidVaccine has had that vaccine nor would they https://t.co/iPJMipeTCp Ignore: @^@*@1382008535525982211@^@*@Illinois@^@*@Chicago,DONE!!!!! #CovidVaccine https://t.co/74VPSK7UOp Ignore: @^@*@1382008194466246663@^@*@California@^@*@None,Science cannot be rushed. I will be waiting for the 3rd gen of vaccines before I get mine. Sorry guys no sticker pi https://t.co/bpRHJcZeVU Ignore: @^@*@1382007936357109762@^@*@Texas@^@*@Houston,Could it possibly be that as a whole they dont have the obesity rates like we do in America And maybe the availab https://t.co/WyqkNdN2EH Ignore: @^@*@1382007623608852481@^@*@Pennsylvania@^@*@None,Just heard from Atrium Medical Centerno Atrium #CovidVaccine clinics in Warren Co. are affected by todays https://t.co/cjXljv1Cb1 Ignore: @^@*@1382007606533849091@^@*@Ohio@^@*@Cincinnati,Wow #Biden is coming through with his promises and Im finally feeling hopeful. Hes proving himself to be his own https://t.co/SIcckc1goL Ignore: @^@*@1382007597591633920@^@*@California@^@*@South San Francisco,@EricBoehlert Maybe FDA should make the JampJ available to males only Find out if the blood clot problem really is https://t.co/haEbcLoSBq Ignore: @^@*@1382007350496661504@^@*@None@^@*@None
Hooray  1st   for my @WCPSS 16yo!!  THRILLED our community is 1 shot 1 student 1 step closer to a better https://t.co/lAQSaqF9ux Ignore: @^@*@1382006954218942464@^@*@North Carolina@^@*@Raleigh,Inspired by the words and challenge of @RevDrBarber presented in last weeks virtual Healing The Nation event a https://t.co/O4Aa6fNznl Ignore: @^@*@1382006685447954440@^@*@Illinois@^@*@Raleigh,Finally got my Covid appointment setup   @moderna_tx #CovidVaccine #Moderna #GetVaccinated https://t.co/Ouo55ZBAXH Ignore: @^@*@1382006251215806470@^@*@Maryland@^@*@None,got my second shot of #PfizerVaccine #CovidVaccine today. Still gonna wear my mask even though my governor got rid https://t.co/r5qlXnd5lQ Ignore: @^@*@1382006067786346498@^@*@None@^@*@None,First round of #CovidVaccine today. Quick and easy via @jocogov vaccination site. Does take about 20 minutes becaus https://t.co/0KCAiWT0l1 Ignore: @^@*@1382005992657981440@^@*@Missouri@^@*@Kansas City,For all who are planning to take Johnson amp Johnson vaccine Just wait for a while till we get an update from FDA on https://t.co/Dlq8GWfTIO Ignore: @^@*@1382005913662320641@^@*@Ohio@^@*@Steubenville,The CDC is reporting 2794 people have died after getting one of the vaccines between December and April. #CovidVaccine Ignore: @^@*@1382005861615288322@^@*@New York@^@*@None,The Eastern Iowa Health Center a NACHC member is part of the federal Community Health Center Vaccine Program. The https://t.co/rHqxVMqIN3 Ignore: @^@*@1382005493468696582@^@*@Maryland@^@*@Bethesda,Please get your #CovidVaccine for the millions of cancer patients and other immuno compromised ppl who cant get #vaccinated Ignore: @^@*@1382005335385370635@^@*@District of Columbia@^@*@Washington,NEW: @GovPhilScott says state pause in Johnson amp Johnson Janssen #CovidVaccine will likely be days not weeks an https://t.co/1P3Wff2R8l Ignore: @^@*@1382005315651112972@^@*@Vermont@^@*@Burlington
Per this  important for folks to understand that an abundance of caution about the #JohnsonandJohnson vaccine  https://t.co/IrErdjuxn9 Ignore: @^@*@1382005285745799174@^@*@North Carolina@^@*@Durham,Scamdemic plandemic fake man made over reaction from tyrannical government or whatever u believe Im just happ https://t.co/BlJ9jtN2RI Ignore: @^@*@1382005215889661952@^@*@Pennsylvania@^@*@Pittsburgh,I have a bunch of organizational stuff arriving today and I really want to tackle our tool closet... But Im havin https://t.co/4fiU1z67zQ Ignore: @^@*@1382005093877358600@^@*@Virginia@^@*@Richmond,Much longer line yoday for me second #CovidVaccine . Getting busy this week I am told. Off to work now @FOXLA https://t.co/0f3i7moaiw Ignore: @^@*@1382005006799314944@^@*@California@^@*@Los Angeles,Update: more than 31500 shots of Johnson amp Johnson #CovidVaccine have been given Rhode Island but @RIHealth says n https://t.co/nqwkyG76zy Ignore: @^@*@1382004970791309317@^@*@Rhode Island@^@*@None,Perspective is important #CovidVaccine https://t.co/y8uvkmrWMj Ignore: @^@*@1382004928353341441@^@*@Massachusetts@^@*@Boston,Great tweet @aubrey_huff. BUT.. If they can convince SO MANY to get the #CovidVaccine that is not FDA approved Sho https://t.co/3voChILXRD Ignore: @^@*@1382004885592317954@^@*@None@^@*@None,Darnit. I had a shot er so to speak at getting this one soon and one shot wouldve been ideal with chronic fati https://t.co/gqHkY99SGl Ignore: @^@*@1382004786677960704@^@*@Connecticut@^@*@None,You might want to go with a different #vaccine if you want to be safe and get #vaccinated. #JohnsonandJohnson https://t.co/WmdFhYMDFG Ignore: @^@*@1382004698606145540@^@*@None@^@*@None,Shaking off that tuesday stink!!Going for the vaccine today.  Wish me luck!If no issues I will be streaming https://t.co/ZgDz8lyOqz Ignore: @^@*@1382004674442756105@^@*@Pennsylvania@^@*@None
#CovidVaccine pro people deserve the criticism they get for being such a sheep   Ignore: @^@*@1382004547179184129@^@*@None@^@*@None,The safe and effective COVID Vaccines are becoming more available to the public every shot counts! https://t.co/llIEJeK241 Ignore: @^@*@1382004466099060736@^@*@New Jersey@^@*@Trenton,Spread the word:COVID killsVaccines save lives#in4ence #medRxiv #research #covidkills #vaccineswork https://t.co/w0izFKJq9c Ignore: @^@*@1382004348658585606@^@*@Massachusetts@^@*@Cambridge,The Carolinas have stopped #CovidVaccine due to #vacineinjuries #vaccineharm and #VaccineDeath.  The concerns of https://t.co/iEjKuQ0Xic Ignore: @^@*@1382004318354702346@^@*@South Carolina@^@*@Greenville,@realDailyWire Vaccination special WTF #CovidVaccine Ignore: @^@*@1382004221218787333@^@*@Rhode Island@^@*@None,Congratulations to Eric Clemons president for the Bristol CT chapter of the @NAACP who received the 250000th https://t.co/sUfWknRsnz Ignore: @^@*@1382003503200137226@^@*@Connecticut@^@*@Middletown,#Washington https://t.co/EYrQ2muOqO asks for help to get everyone who can to make a #Covid19 #vaccine appointment a https://t.co/2ceHd4tjwT Ignore: @^@*@1382003423072030725@^@*@District of Columbia@^@*@Washington,Risk of blood clots from birth control: 0.31Risk of blood clots from #JohnsonandJoshnson #COVIDvaccine: 0.0003 https://t.co/6MWZdyndU9 Ignore: @^@*@1382003403174330374@^@*@None@^@*@None,18 Reasons I Wont Be Getting a #CovidVaccine. #Covid #Vaccine #Covid19 #Vaccines Excellent article.Lots of i https://t.co/qEYrCR866B Ignore: @^@*@1382002919663362053@^@*@None@^@*@None,Vaccinated baby #CovidVaccine Ignore: @^@*@1382002687428984839@^@*@Illinois@^@*@Bolingbrook
